
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
4C:8F:ED:E9:DD:2B, 2025-12-14 21:34:50, 2025-12-14 21:58:34,  1, 180, WPA2, CCMP, PSK, -72,     4093,      493,   0.  0.  0.  0,  11, CauBeButChi, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
DE:4D:11:B3:9A:36, 2025-12-14 21:51:23, 2025-12-14 21:51:23, -85,        1, (not associated) ,
7E:C9:DB:C5:8F:83, 2025-12-14 21:51:23, 2025-12-14 21:51:23, -67,        2, (not associated) ,
A6:75:CA:C1:4B:75, 2025-12-14 21:51:26, 2025-12-14 21:51:26, -81,        1, (not associated) ,
EE:A8:69:45:23:8F, 2025-12-14 21:51:27, 2025-12-14 21:51:27, -83,        1, (not associated) ,
26:20:8D:79:5B:C7, 2025-12-14 21:51:27, 2025-12-14 21:51:27, -88,        1, (not associated) ,
F2:3F:3B:77:6D:C9, 2025-12-14 21:51:28, 2025-12-14 21:51:28, -74,        2, (not associated) ,
4A:53:A5:67:34:D1, 2025-12-14 21:51:29, 2025-12-14 21:51:29, -39,        1, (not associated) ,
5A:B0:66:18:34:85, 2025-12-14 21:51:30, 2025-12-14 21:51:30, -76,        1, (not associated) ,
3E:5B:63:5E:1C:20, 2025-12-14 21:51:30, 2025-12-14 21:51:30, -84,        1, (not associated) ,
C2:0D:1D:0B:EA:8F, 2025-12-14 21:51:33, 2025-12-14 21:51:33, -70,        1, (not associated) ,
B2:B1:13:7D:5F:F4, 2025-12-14 21:51:38, 2025-12-14 21:51:38, -94,        1, (not associated) ,
8A:92:D8:9A:CA:5A, 2025-12-14 21:51:41, 2025-12-14 21:51:41, -86,        1, (not associated) ,
EE:42:CB:DC:10:47, 2025-12-14 21:51:47, 2025-12-14 21:51:54, -77,        3, (not associated) ,
62:1C:15:AD:05:3C, 2025-12-14 21:51:49, 2025-12-14 21:51:49, -39,        1, (not associated) ,
1E:2A:A7:C2:3C:02, 2025-12-14 21:51:50, 2025-12-14 21:51:50, -76,        1, (not associated) ,
D6:EA:A4:57:58:82, 2025-12-14 21:51:51, 2025-12-14 21:51:51, -87,        1, (not associated) ,
C2:80:CE:5D:12:B8, 2025-12-14 21:51:51, 2025-12-14 21:51:51, -78,        1, (not associated) ,
7A:EE:13:BC:FA:6D, 2025-12-14 21:51:52, 2025-12-14 21:51:52, -77,        1, (not associated) ,
72:EC:7D:9D:39:3E, 2025-12-14 21:51:55, 2025-12-14 21:51:55, -75,        1, (not associated) ,
7E:C8:3A:79:DF:7D, 2025-12-14 21:51:55, 2025-12-14 21:51:55, -71,        2, (not associated) ,
D2:F8:4A:27:AE:32, 2025-12-14 21:51:55, 2025-12-14 21:51:55, -78,        1, (not associated) ,
32:EF:F3:85:EA:40, 2025-12-14 21:51:55, 2025-12-14 21:51:55, -60,        1, (not associated) ,
DE:CD:33:AF:14:61, 2025-12-14 21:51:57, 2025-12-14 21:51:57, -84,        1, (not associated) ,
B2:06:E9:B2:6E:B0, 2025-12-14 21:51:59, 2025-12-14 21:51:59, -64,        2, (not associated) ,
A2:3A:91:3A:23:7D, 2025-12-14 21:52:00, 2025-12-14 21:52:00, -77,        1, (not associated) ,
B6:8F:19:49:47:EF, 2025-12-14 21:52:01, 2025-12-14 21:52:01, -75,        1, (not associated) ,
6E:AB:BA:17:4F:B4, 2025-12-14 21:52:01, 2025-12-14 21:52:01, -90,        1, (not associated) ,
24:B2:B9:60:B4:E9, 2025-12-14 21:52:01, 2025-12-14 21:52:01, -59,        2, (not associated) ,Free Wi-MESH
3E:E6:F1:C3:4A:FB, 2025-12-14 21:52:01, 2025-12-14 21:52:01, -85,        1, (not associated) ,
92:69:BB:6E:2F:CD, 2025-12-14 21:52:03, 2025-12-14 21:52:03, -72,        1, (not associated) ,
CA:F8:00:9C:B8:C8, 2025-12-14 21:52:03, 2025-12-14 21:52:03, -75,        1, (not associated) ,
C2:9B:D4:53:DB:9D, 2025-12-14 21:52:05, 2025-12-14 21:52:05, -91,        1, (not associated) ,
EE:8C:07:FA:1B:9B, 2025-12-14 21:52:05, 2025-12-14 21:52:05, -77,        7, (not associated) ,Nhật Duy,nhatduy,su đây nè,"su \xA9\xA2?y n? "
A6:90:0D:C9:0E:9C, 2025-12-14 21:52:07, 2025-12-14 21:52:07, -60,        1, (not associated) ,
1A:CC:F0:53:D1:AD, 2025-12-14 21:52:08, 2025-12-14 21:52:08, -83,        2, (not associated) ,
62:00:2C:DF:59:2F, 2025-12-14 21:52:08, 2025-12-14 21:52:08, -73,        1, (not associated) ,
2E:93:EB:00:34:43, 2025-12-14 21:52:08, 2025-12-14 21:52:08, -73,        2, (not associated) ,
C6:E3:E7:02:16:4A, 2025-12-14 21:52:09, 2025-12-14 21:52:09, -71,        2, (not associated) ,
3E:E3:D6:C2:AF:80, 2025-12-14 21:52:09, 2025-12-14 21:52:09, -83,        1, (not associated) ,
1E:BE:C4:BB:76:D2, 2025-12-14 21:52:09, 2025-12-14 21:52:09, -36,        2, (not associated) ,
32:91:FD:BD:BC:8C, 2025-12-14 21:52:11, 2025-12-14 21:52:11, -61,        1, (not associated) ,
D2:F3:87:A7:CA:F2, 2025-12-14 21:52:16, 2025-12-14 21:52:16, -85,        1, (not associated) ,
4E:70:F9:9D:8C:E4, 2025-12-14 21:52:18, 2025-12-14 21:52:18, -67,        1, (not associated) ,
EE:00:1A:35:DE:83, 2025-12-14 21:52:18, 2025-12-14 21:52:18, -80,        1, (not associated) ,
28:0C:50:D8:95:AF, 2025-12-14 21:52:19, 2025-12-14 21:52:19, -73,        1, (not associated) ,
F4:C8:8A:2B:68:8A, 2025-12-14 21:52:19, 2025-12-14 21:52:19, -81,        1, (not associated) ,Free Wi-MESH
BE:65:3A:CC:0E:4F, 2025-12-14 21:52:19, 2025-12-14 21:52:19, -71,        1, (not associated) ,
D6:E1:42:B5:88:E1, 2025-12-14 21:52:20, 2025-12-14 21:52:20, -76,        1, (not associated) ,
7A:22:31:E0:60:22, 2025-12-14 21:52:22, 2025-12-14 21:52:22, -86,        7, (not associated) ,su đây nè,Nhật Duy,duyen tuấn,duyên tuấn,"su \xA9\xA2?y n? "
A6:C4:D7:7F:46:FC, 2025-12-14 21:52:23, 2025-12-14 21:52:23, -72,        2, (not associated) ,
22:B8:38:12:2C:3B, 2025-12-14 21:52:23, 2025-12-14 21:52:23, -79,        1, (not associated) ,
FE:B5:97:1D:13:39, 2025-12-14 21:52:26, 2025-12-14 21:52:26, -70,        1, (not associated) ,
CA:CD:47:ED:1D:CF, 2025-12-14 21:52:26, 2025-12-14 21:52:26, -65,        1, (not associated) ,
6A:AB:19:4F:9B:D1, 2025-12-14 21:52:27, 2025-12-14 21:52:27, -79,        6, (not associated) ,"su \xA9\xA2?y n? ",su đây nè ,nhatduy,duyen tuấn
36:59:5D:66:82:58, 2025-12-14 21:52:29, 2025-12-14 21:52:29, -75,        1, (not associated) ,
22:25:6A:9A:26:38, 2025-12-14 21:52:31, 2025-12-14 21:52:31, -81,        1, (not associated) ,
6E:AF:B8:4B:FC:16, 2025-12-14 21:52:32, 2025-12-14 21:52:32, -73,        2, (not associated) ,
86:77:8B:D6:B8:AD, 2025-12-14 21:52:32, 2025-12-14 21:54:37, -79,       12, (not associated) ,
02:1B:74:44:ED:26, 2025-12-14 21:52:32, 2025-12-14 21:52:32, -91,        1, (not associated) ,
A6:A2:D0:E9:DA:87, 2025-12-14 21:52:32, 2025-12-14 21:52:32, -80,        1, (not associated) ,
C6:FB:1B:CA:57:C6, 2025-12-14 21:52:33, 2025-12-14 21:52:34, -76,        2, (not associated) ,
66:7B:18:6A:93:20, 2025-12-14 21:52:33, 2025-12-14 21:52:33, -66,        1, (not associated) ,
FA:3E:9B:90:B7:66, 2025-12-14 21:52:35, 2025-12-14 21:52:35, -66,        1, (not associated) ,
56:C7:2F:C3:CF:09, 2025-12-14 21:52:36, 2025-12-14 21:52:36, -75,        1, (not associated) ,
A2:E6:CD:09:C9:70, 2025-12-14 21:52:36, 2025-12-14 21:52:36, -67,        1, (not associated) ,
26:C4:50:BD:29:5D, 2025-12-14 21:52:37, 2025-12-14 21:52:37, -86,        1, (not associated) ,
32:F0:95:06:81:A7, 2025-12-14 21:52:37, 2025-12-14 21:52:37, -72,        1, (not associated) ,
C6:64:3E:DA:43:4E, 2025-12-14 21:52:37, 2025-12-14 21:52:37, -60,        1, (not associated) ,
A6:70:18:47:8C:00, 2025-12-14 21:52:38, 2025-12-14 21:52:38, -77,        1, (not associated) ,
A6:CB:D9:DF:C6:AC, 2025-12-14 21:52:38, 2025-12-14 21:52:38, -78,        1, (not associated) ,
F2:34:32:2A:3E:0C, 2025-12-14 21:52:39, 2025-12-14 21:52:39, -78,        1, (not associated) ,
F4:C8:8A:2B:07:46, 2025-12-14 21:52:39, 2025-12-14 21:52:39, -84,        1, (not associated) ,Wi-MESH - HCMUTE
9E:90:E8:9E:2A:CB, 2025-12-14 21:52:40, 2025-12-14 21:52:40, -65,        1, (not associated) ,
06:70:0E:1B:6C:B9, 2025-12-14 21:52:43, 2025-12-14 21:52:43, -69,        3, (not associated) ,
DA:32:0C:96:FE:FB, 2025-12-14 21:52:43, 2025-12-14 21:52:43, -88,        1, (not associated) ,
BE:FB:97:8E:3F:18, 2025-12-14 21:52:44, 2025-12-14 21:52:44, -82,        1, (not associated) ,
46:B4:75:6F:70:30, 2025-12-14 21:52:44, 2025-12-14 21:52:45, -70,        2, (not associated) ,
9A:48:79:7B:87:4E, 2025-12-14 21:52:45, 2025-12-14 21:52:45, -77,        1, (not associated) ,
26:D6:C7:D8:BB:73, 2025-12-14 21:52:45, 2025-12-14 21:52:45, -65,        2, (not associated) ,
AE:C4:E9:B8:59:09, 2025-12-14 21:52:49, 2025-12-14 21:52:49, -69,        1, (not associated) ,
76:C4:DC:C1:D2:A6, 2025-12-14 21:52:49, 2025-12-14 21:52:49, -73,        1, (not associated) ,
12:EF:02:7A:00:1A, 2025-12-14 21:52:49, 2025-12-14 21:52:49, -82,        1, (not associated) ,
72:9A:1E:25:5C:FE, 2025-12-14 21:52:54, 2025-12-14 21:52:54, -86,        1, (not associated) ,
A2:AC:B5:97:D2:4F, 2025-12-14 21:52:58, 2025-12-14 21:52:58, -79,        2, (not associated) ,
4E:7A:AC:91:E4:89, 2025-12-14 21:52:59, 2025-12-14 21:52:59, -71,        1, (not associated) ,
0E:F3:C4:3F:9B:F5, 2025-12-14 21:53:01, 2025-12-14 21:53:01, -87,        1, (not associated) ,
C6:28:84:D3:D9:B5, 2025-12-14 21:53:01, 2025-12-14 21:53:01, -69,        2, (not associated) ,
56:42:80:1B:1F:64, 2025-12-14 21:53:03, 2025-12-14 21:53:03, -72,        2, (not associated) ,
0A:6F:85:56:4A:3D, 2025-12-14 21:53:04, 2025-12-14 21:53:04, -78,        1, (not associated) ,
BE:6E:82:F8:99:F4, 2025-12-14 21:53:05, 2025-12-14 21:53:05, -88,        1, (not associated) ,
AE:26:D4:47:A9:41, 2025-12-14 21:53:07, 2025-12-14 21:53:07, -81,        2, (not associated) ,HONG NHUNG_5G,LE PHI
32:29:7F:79:2A:C0, 2025-12-14 21:53:12, 2025-12-14 21:53:12, -90,        1, (not associated) ,
7E:69:9A:20:E6:9E, 2025-12-14 21:53:12, 2025-12-14 21:53:12, -79,        1, (not associated) ,
9E:98:54:A9:14:E7, 2025-12-14 21:53:12, 2025-12-14 21:53:12, -89,        1, (not associated) ,
12:09:2D:7C:78:EB, 2025-12-14 21:53:14, 2025-12-14 21:53:14, -80,        1, (not associated) ,
62:CC:BC:F0:68:08, 2025-12-14 21:53:14, 2025-12-14 21:53:14, -78,        2, (not associated) ,
66:3C:DD:D5:05:09, 2025-12-14 21:53:15, 2025-12-14 21:53:15, -73,        2, (not associated) ,
0A:2C:8F:A3:19:DA, 2025-12-14 21:53:15, 2025-12-14 21:53:15, -74,        1, (not associated) ,
56:80:4D:EB:C2:10, 2025-12-14 21:53:17, 2025-12-14 21:53:17, -86,        1, (not associated) ,
9A:60:D3:E3:52:98, 2025-12-14 21:53:18, 2025-12-14 21:53:20,  -1,       11, 94:B4:0F:0B:24:22,
3E:72:5C:88:C5:38, 2025-12-14 21:53:19, 2025-12-14 21:53:19, -73,        2, (not associated) ,
76:19:CD:FF:4F:43, 2025-12-14 21:53:21, 2025-12-14 21:53:21, -84,        2, (not associated) ,
2A:84:03:5B:0D:9D, 2025-12-14 21:53:21, 2025-12-14 21:53:21, -79,        2, (not associated) ,
96:99:4A:10:D5:C8, 2025-12-14 21:53:21, 2025-12-14 21:53:21, -81,        1, (not associated) ,
F0:67:28:8D:BD:9F, 2025-12-14 21:53:23, 2025-12-14 21:55:06, -79,        2, (not associated) ,
32:8E:BA:13:97:9C, 2025-12-14 21:53:24, 2025-12-14 21:53:24, -73,        1, (not associated) ,
3E:40:E5:4A:EC:50, 2025-12-14 21:53:25, 2025-12-14 21:53:25, -72,        1, (not associated) ,
22:28:F3:98:28:07, 2025-12-14 21:53:28, 2025-12-14 21:53:28, -76,        1, (not associated) ,
16:C5:4E:95:DB:B1, 2025-12-14 21:53:28, 2025-12-14 21:53:28, -75,        1, (not associated) ,
36:32:50:09:D0:7D, 2025-12-14 21:53:31, 2025-12-14 21:53:31, -60,        1, (not associated) ,
56:A1:14:B2:63:EA, 2025-12-14 21:53:33, 2025-12-14 21:53:33, -73,        1, (not associated) ,
BE:94:F2:AB:9E:D4, 2025-12-14 21:53:33, 2025-12-14 21:53:33, -87,        1, (not associated) ,
BA:6B:6C:59:3A:63, 2025-12-14 21:53:33, 2025-12-14 21:53:33, -72,        2, (not associated) ,
6A:98:D5:FB:DE:AD, 2025-12-14 21:53:34, 2025-12-14 21:53:34, -77,        1, (not associated) ,
0E:BD:A5:1D:2C:3A, 2025-12-14 21:53:34, 2025-12-14 21:53:34, -66,        1, (not associated) ,
BA:22:EA:CD:38:BA, 2025-12-14 21:53:39, 2025-12-14 21:53:39, -79,        1, (not associated) ,
62:C0:61:7D:69:85, 2025-12-14 21:53:39, 2025-12-14 21:53:39, -74,        1, (not associated) ,
0E:1A:1D:35:72:57, 2025-12-14 21:53:40, 2025-12-14 21:53:40, -79,        1, (not associated) ,
AE:EE:4B:6E:A0:D4, 2025-12-14 21:53:42, 2025-12-14 21:53:42, -68,        1, (not associated) ,
A2:59:3E:71:E1:68, 2025-12-14 21:53:43, 2025-12-14 21:53:43, -71,        1, (not associated) ,
CA:4F:CB:46:8A:0A, 2025-12-14 21:53:43, 2025-12-14 21:53:43, -79,        1, (not associated) ,
82:C7:5A:0A:B0:7E, 2025-12-14 21:53:49, 2025-12-14 21:53:49, -69,        2, (not associated) ,
02:70:A8:E6:67:CE, 2025-12-14 21:53:49, 2025-12-14 21:53:49, -66,        1, (not associated) ,
BA:66:9D:AE:29:E6, 2025-12-14 21:53:53, 2025-12-14 21:53:53, -68,        1, (not associated) ,
A2:EE:1E:66:DA:82, 2025-12-14 21:53:53, 2025-12-14 21:53:53, -74,        1, (not associated) ,
0E:47:01:04:59:BB, 2025-12-14 21:53:54, 2025-12-14 21:53:54, -65,        2, (not associated) ,
26:6C:48:EE:28:36, 2025-12-14 21:53:55, 2025-12-14 21:53:55, -62,        2, (not associated) ,
5E:38:7E:72:32:88, 2025-12-14 21:53:59, 2025-12-14 21:53:59, -63,        1, (not associated) ,
B6:EE:2B:F2:77:1A, 2025-12-14 21:54:01, 2025-12-14 21:54:01, -88,        2, (not associated) ,
76:2E:B3:7E:1C:35, 2025-12-14 21:54:02, 2025-12-14 21:54:02, -75,        1, (not associated) ,
8E:CE:62:E5:1A:0B, 2025-12-14 21:54:07, 2025-12-14 21:54:07, -71,        1, (not associated) ,
B2:8E:07:1C:B6:2C, 2025-12-14 21:54:09, 2025-12-14 21:54:09, -80,        1, (not associated) ,
DA:5D:63:B4:A3:05, 2025-12-14 21:54:09, 2025-12-14 21:54:09, -73,        2, (not associated) ,
96:78:1E:36:2E:B8, 2025-12-14 21:54:10, 2025-12-14 21:54:10, -82,        1, (not associated) ,
16:63:ED:6C:E8:AD, 2025-12-14 21:54:11, 2025-12-14 21:58:33, -88,        6, 40:E3:D6:CF:A5:C1,
4A:2E:06:A4:E3:ED, 2025-12-14 21:54:13, 2025-12-14 21:54:13, -73,        1, (not associated) ,
36:66:57:BD:4D:4B, 2025-12-14 21:54:19, 2025-12-14 21:54:19, -79,        1, (not associated) ,
6E:3F:24:DB:ED:65, 2025-12-14 21:54:20, 2025-12-14 21:54:20, -78,        1, (not associated) ,
06:84:A4:7C:5F:24, 2025-12-14 21:54:22, 2025-12-14 21:54:22, -80,        1, (not associated) ,
72:7B:7A:23:24:D1, 2025-12-14 21:54:24, 2025-12-14 21:54:24, -65,        2, (not associated) ,
DE:65:FF:5E:A2:0F, 2025-12-14 21:54:24, 2025-12-14 21:54:24, -83,        1, (not associated) ,
7E:65:34:5A:DA:7A, 2025-12-14 21:54:25, 2025-12-14 21:54:25, -59,        1, (not associated) ,
6A:7F:A8:B1:DF:BE, 2025-12-14 21:54:25, 2025-12-14 21:54:25, -62,        1, (not associated) ,
5A:3C:83:0D:7D:39, 2025-12-14 21:54:27, 2025-12-14 21:54:27, -88,        1, (not associated) ,
26:73:6A:10:A7:3F, 2025-12-14 21:54:31, 2025-12-14 21:54:31, -79,        1, (not associated) ,
12:CF:C1:C8:EA:62, 2025-12-14 21:54:36, 2025-12-14 21:54:36, -74,        2, (not associated) ,
36:14:10:00:8A:20, 2025-12-14 21:54:37, 2025-12-14 21:54:37, -68,        2, (not associated) ,
90:E8:68:C6:FF:2D, 2025-12-14 21:54:38, 2025-12-14 21:54:38, -59,        2, (not associated) ,
4E:97:2A:7F:0A:BD, 2025-12-14 21:54:40, 2025-12-14 21:54:40, -65,        1, (not associated) ,
8A:FC:55:77:E1:30, 2025-12-14 21:54:41, 2025-12-14 21:54:41, -76,        1, (not associated) ,
F6:FF:98:04:BC:3F, 2025-12-14 21:54:42, 2025-12-14 21:54:42, -82,        1, (not associated) ,
D6:2F:3F:DB:02:0C, 2025-12-14 21:54:42, 2025-12-14 21:54:42, -72,        2, (not associated) ,
5E:67:E5:37:65:A6, 2025-12-14 21:54:43, 2025-12-14 21:54:43, -74,        2, (not associated) ,
7E:11:60:3F:AC:60, 2025-12-14 21:54:43, 2025-12-14 21:54:43, -66,        2, (not associated) ,
76:63:05:9D:F7:F6, 2025-12-14 21:54:48, 2025-12-14 21:54:48, -78,        1, (not associated) ,
A2:5B:FE:B5:87:E3, 2025-12-14 21:54:49, 2025-12-14 21:54:49, -70,        1, (not associated) ,
52:A1:97:F2:07:6E, 2025-12-14 21:54:50, 2025-12-14 21:54:50, -67,        1, (not associated) ,
56:D8:AC:A3:11:54, 2025-12-14 21:54:51, 2025-12-14 21:54:51, -73,        1, (not associated) ,
0A:C8:EC:EF:05:B4, 2025-12-14 21:54:52, 2025-12-14 21:54:52, -78,        1, (not associated) ,
6A:D8:9C:FD:B4:00, 2025-12-14 21:54:56, 2025-12-14 21:54:56, -71,        1, (not associated) ,
FE:CC:F5:8C:66:AF, 2025-12-14 21:54:56, 2025-12-14 21:54:56, -85,        1, (not associated) ,
8A:79:5B:7D:DC:E3, 2025-12-14 21:54:57, 2025-12-14 21:54:57, -58,        1, (not associated) ,
5E:EC:3F:F1:CD:A9, 2025-12-14 21:54:59, 2025-12-14 21:54:59, -73,        2, (not associated) ,
8E:EC:6B:06:BC:7A, 2025-12-14 21:55:00, 2025-12-14 21:55:00, -64,        1, (not associated) ,
2A:A2:66:C3:2D:D5, 2025-12-14 21:55:01, 2025-12-14 21:55:01, -79,        1, (not associated) ,
B2:B3:1C:3D:1A:76, 2025-12-14 21:55:03, 2025-12-14 21:55:03, -71,        2, (not associated) ,
82:53:21:FB:4D:78, 2025-12-14 21:55:05, 2025-12-14 21:57:16, -73,        3, B4:5D:50:EC:07:C0,Free Wi-MESH
E6:A6:73:57:B6:A1, 2025-12-14 21:55:07, 2025-12-14 21:55:07, -82,        2, (not associated) ,
C2:0F:A8:82:19:4E, 2025-12-14 21:55:12, 2025-12-14 21:55:12, -62,        3, (not associated) ,
0E:5D:C2:AF:CF:28, 2025-12-14 21:55:13, 2025-12-14 21:55:13, -90,        1, (not associated) ,
F6:20:B0:E6:A9:A8, 2025-12-14 21:55:14, 2025-12-14 21:55:14, -87,        1, (not associated) ,colour
C8:B2:9B:47:6A:40, 2025-12-14 21:55:15, 2025-12-14 21:55:36, -74,        8, (not associated) ,DIRECT-
76:6E:17:43:37:BD, 2025-12-14 21:55:18, 2025-12-14 21:55:18, -74,        2, (not associated) ,
1E:21:7B:86:1A:CB, 2025-12-14 21:55:18, 2025-12-14 21:55:18, -85,        1, (not associated) ,
50:C2:E8:24:59:83, 2025-12-14 21:55:19, 2025-12-14 21:55:19, -75,        2, (not associated) ,
B6:07:1F:7F:BA:6A, 2025-12-14 21:55:20, 2025-12-14 21:55:20, -80,        1, (not associated) ,
DA:E1:66:2E:4F:32, 2025-12-14 21:55:23, 2025-12-14 21:55:23, -63,        1, (not associated) ,
46:32:1B:BF:BF:80, 2025-12-14 21:55:25, 2025-12-14 21:55:25, -77,        1, (not associated) ,
5A:6B:CC:07:FC:E6, 2025-12-14 21:55:27, 2025-12-14 21:55:27, -71,        1, (not associated) ,
EE:3D:70:59:85:8E, 2025-12-14 21:55:28, 2025-12-14 21:55:28, -79,        1, (not associated) ,
CE:B1:3D:4E:99:24, 2025-12-14 21:55:29, 2025-12-14 21:55:29, -78,        1, (not associated) ,
36:D7:E6:C3:D2:98, 2025-12-14 21:55:32, 2025-12-14 21:55:32, -84,        2, (not associated) ,
16:DB:EF:84:9A:C7, 2025-12-14 21:55:33, 2025-12-14 21:55:33, -65,        1, (not associated) ,
6A:A1:0A:B2:15:B7, 2025-12-14 21:55:34, 2025-12-14 21:55:34, -70,        1, (not associated) ,
5A:03:CF:EC:DF:A6, 2025-12-14 21:55:35, 2025-12-14 21:55:35, -87,        1, (not associated) ,
92:93:9F:0E:42:0C, 2025-12-14 21:55:36, 2025-12-14 21:55:36, -68,        2, (not associated) ,
EA:39:69:9D:FA:A4, 2025-12-14 21:55:39, 2025-12-14 21:55:39, -70,        1, (not associated) ,
06:A6:D5:3F:DE:BF, 2025-12-14 21:55:42, 2025-12-14 21:55:42, -75,        1, (not associated) ,
42:4D:1F:10:E3:F5, 2025-12-14 21:55:42, 2025-12-14 21:55:46, -91,        2, (not associated) ,
76:19:CD:F0:B5:7A, 2025-12-14 21:55:43, 2025-12-14 21:55:43, -82,        1, (not associated) ,
12:49:F8:82:DA:23, 2025-12-14 21:55:44, 2025-12-14 21:55:44, -65,        2, (not associated) ,
F2:41:B3:90:ED:BA, 2025-12-14 21:55:46, 2025-12-14 21:55:46, -82,        1, (not associated) ,
66:B8:92:6E:27:D5, 2025-12-14 21:55:49, 2025-12-14 21:55:49, -70,        3, (not associated) ,
82:F1:2E:A6:C0:63, 2025-12-14 21:55:51, 2025-12-14 21:55:51, -66,        2, (not associated) ,
FE:B4:F2:FD:95:76, 2025-12-14 21:55:53, 2025-12-14 21:55:53, -83,        1, (not associated) ,
4A:5E:A3:58:1D:03, 2025-12-14 21:55:53, 2025-12-14 21:55:53, -56,        1, (not associated) ,
96:11:46:A2:84:66, 2025-12-14 21:55:55, 2025-12-14 21:55:55, -70,        1, (not associated) ,
42:7A:39:72:FE:AA, 2025-12-14 21:55:57, 2025-12-14 21:55:57, -68,        1, (not associated) ,
86:6B:D9:60:B6:F1, 2025-12-14 21:55:58, 2025-12-14 21:55:58, -73,        1, (not associated) ,
EA:73:94:8C:65:38, 2025-12-14 21:56:00, 2025-12-14 21:56:00, -83,        1, (not associated) ,
C2:98:D0:66:A5:8B, 2025-12-14 21:56:02, 2025-12-14 21:56:02, -70,        1, (not associated) ,
E6:9B:26:E2:89:2E, 2025-12-14 21:56:02, 2025-12-14 21:56:02, -70,        1, (not associated) ,
36:91:24:54:DF:09, 2025-12-14 21:56:04, 2025-12-14 21:56:04, -73,        2, (not associated) ,
26:EC:6C:A3:D7:D6, 2025-12-14 21:56:05, 2025-12-14 21:56:05, -83,        1, (not associated) ,
5A:19:71:A5:E9:45, 2025-12-14 21:56:05, 2025-12-14 21:56:05, -79,        2, (not associated) ,
AA:40:CF:37:5E:A3, 2025-12-14 21:56:06, 2025-12-14 21:56:06, -86,        1, (not associated) ,
36:7D:B9:87:08:75, 2025-12-14 21:56:08, 2025-12-14 21:56:08, -65,        2, (not associated) ,
CE:EB:28:53:2D:3A, 2025-12-14 21:56:09, 2025-12-14 21:56:09, -72,        2, (not associated) ,
DA:AE:EA:C3:A3:90, 2025-12-14 21:56:09, 2025-12-14 21:56:09, -80,        1, (not associated) ,
A6:74:EE:9E:AA:C6, 2025-12-14 21:56:12, 2025-12-14 21:56:12, -81,        1, (not associated) ,
12:7B:21:3C:AB:3F, 2025-12-14 21:56:15, 2025-12-14 21:56:15, -73,        1, (not associated) ,
9A:7B:E6:F9:02:EA, 2025-12-14 21:56:16, 2025-12-14 21:56:16, -69,        1, (not associated) ,Wi-MESH - HCMUTE
EA:B4:44:8B:63:8F, 2025-12-14 21:56:17, 2025-12-14 21:56:17, -79,        1, (not associated) ,
12:59:81:08:B0:4A, 2025-12-14 21:56:17, 2025-12-14 21:56:17, -65,        1, (not associated) ,
BE:28:B0:89:0D:3E, 2025-12-14 21:56:18, 2025-12-14 21:56:18, -68,        1, (not associated) ,
86:5C:E2:FE:CD:D2, 2025-12-14 21:56:19, 2025-12-14 21:56:19, -73,        2, (not associated) ,
26:A7:69:E5:8E:CC, 2025-12-14 21:56:22, 2025-12-14 21:56:22, -72,        1, (not associated) ,
FE:A4:85:CA:0D:75, 2025-12-14 21:56:23, 2025-12-14 21:56:23, -82,        1, (not associated) ,
22:9C:B1:8E:97:29, 2025-12-14 21:56:23, 2025-12-14 21:56:23, -68,        2, (not associated) ,
74:4C:A1:92:5A:65, 2025-12-14 21:56:23, 2025-12-14 21:56:23, -54,        4, (not associated) ,Wi-MESH - HCMUTE
A6:F4:41:8F:60:A8, 2025-12-14 21:56:25, 2025-12-14 21:56:25, -88,        1, (not associated) ,Danh
8E:2B:4B:26:54:45, 2025-12-14 21:56:27, 2025-12-14 21:56:27, -67,        1, (not associated) ,
4A:CB:72:5A:FB:28, 2025-12-14 21:56:29, 2025-12-14 21:56:29, -51,        3, (not associated) ,
A2:70:E5:7B:52:D1, 2025-12-14 21:56:30, 2025-12-14 21:56:30, -60,        2, (not associated) ,
92:CB:D1:66:39:5F, 2025-12-14 21:56:31, 2025-12-14 21:56:31, -77,        1, (not associated) ,
62:2B:71:D2:FC:02, 2025-12-14 21:56:33, 2025-12-14 21:56:33, -77,        1, (not associated) ,
FE:84:0C:F2:C7:68, 2025-12-14 21:56:34, 2025-12-14 21:56:34, -75,        1, (not associated) ,
3E:30:28:97:41:DE, 2025-12-14 21:56:36, 2025-12-14 21:56:37, -69,        2, (not associated) ,
52:80:D6:08:A0:32, 2025-12-14 21:56:37, 2025-12-14 21:56:37, -84,        1, (not associated) ,
D2:1D:26:33:4A:7C, 2025-12-14 21:56:39, 2025-12-14 21:56:39, -73,        1, (not associated) ,
22:DE:C8:8A:03:82, 2025-12-14 21:56:39, 2025-12-14 21:56:39, -73,        1, (not associated) ,
B4:8C:9D:17:43:D1, 2025-12-14 21:56:39, 2025-12-14 21:58:08, -57,        5, (not associated) ,
32:7C:74:67:5A:A4, 2025-12-14 21:56:40, 2025-12-14 21:56:40, -73,        1, (not associated) ,
56:F2:0B:14:82:06, 2025-12-14 21:56:42, 2025-12-14 21:56:42, -75,        1, (not associated) ,
